text,label
فرزانه ال,1
علیرحم,0
رستم بگ,0
ضابط,0
رضا حسین,0
نقسیه,1
امیر علی اکبر,0
گویک,1
حن,0
مشدی,0
عبدلمیر,0
زین العا بدین,0
صالح بردی,0
سحوره,1
هعظم,0
صیدرضا,0
ساری قلی,0
نبی,0
مقصد,0
کمال الدسن,0
مولد داد,0
عبداحسن,0
امیرهادی,0
بنگین,1
مروج,1
محمداراز,0
طواق بردی,1
وسیع اله,0
آ ریا,0
غایب علی,0
ارنوش,1
محمد صدرا,0
حکمت الاه,0
اقل بخت,1
دنیا,0
سهادی,0
کیتی,1
ابیش,0
جوانبخش,0
هلما,1
مرجانه ال,1
محمند رضا,0
نیره ال,1
هخاجر,1
ثوییبه,1
ژانت,0
فرج علی,0
سخی اله,0
عبدوالرسول,0
میخایل,0
وصی,0
گل با نو,1
اصمعلی,0
خیر علی,0
محمد موعود,0
مجبوبه,1
قضنفر,0
لیلی بیگم,1
رنین,0
حرمت الله,0
حلوه,1
سلطان حسن,0
کرشاسب,0
بالاناز,1
گوی طلا,1
ماه طلا,1
فاطمه بیگم,1
سامیز,0
سهدالله,0
فخر اعظم,1
قره بیک,0
خیر النسا,1
رنگین طلا,1
مختبی,0
عیسی رضا,0
للطف الله,0
سهراب,0
سمرقند,1
مجیب الرحمن,0
اهلیه,1
شیخمراد,0
مسلم عوض,0
کاتبیل,0
محبوب الله,0
سرفراز,0
ابلراهیم,0
مصلم,0
منظوره,1
فریدخت,1
طلی,1
مباح گل,1
امیرعلی,0
محمرمعلی,0
فرودیه,0
متهاب,1
ارازحمد,0
عبدالجار,0
خانم رنگینه,1
غفور علی,0
مصصطفی,0
عبد العظیم,0
ایمد رضا,0
میرواثق,0
زهراخانم,1
باسم,0
گل رزی,1
زرم,1
حاجیه غدیر,1
دلکو,0
غایبعلی,0
جوتد,0
مهرگان,1
میر دل,0
فخامت,1
امینا,1
عزیره,0
انه خانم,1
عاطیه,1
میرجعفر,0
شاه دوردی,0
گل علی,0
نبوت,0
محمد اشرف,0
بی بی زینب,1
کمال,0
مصدق,0
مانک,1
سایر,0
خعفر,0
راشا,0
امید قلی,0
بیک,0
عالهه,1
کی قباد,0
شولان,0
افشنگ,0
عبدالغار,0
مهدیه ی,1
برزگر,0
آریانا,0
قربانقلی,0
عاصم,0
گل گاید,1
شمسا لله,0
احمد باقر,0
برات اله,0
میرزا عبدالله,0
فرشته ی,1
صیدنورالدین,0
مهرسیما,1
یلنا,0
محمد حسین,0
نیک روان,1
سعید علی,0
خدابس,0
جلال محمد,0
هاشمعلی,0
افراسیاب,0
محمدگلدی,0
کیوما,0
ادنان,0
محدی,0
شانیه,1
میراصغر,0
اتیلا,0
فندق,1
عماندودی,0
جمهور,0
کبری خانم,1
محمی حسین,0
یلر محمد,0
جمداله,0
زیبر,0
طلابانو,1
میر ستار,0
ژوان,1
عبدالغیاث,0
پا نیتا,0
دولت بی بی,1
کبخسرو,0
میر فاضل,0
شمس الرحمان,0
خلیل,0
سردار,0
فرهوش,0
حشمت علی,0
شهیلا,1
وهاب علی,0
گنش,1
روزعلی,0
ابولفرضل,0
سلاه,1
رفیع,0
شمس اله,0
عبدلنبی,0
عالمتاب,1
هل نساء,1
مخم,0
صورت حسین,0
ملک تاج,1
حق پرست,0
ختمی,1
میرذکری,0
هاش,0
فریزه,1
پیمان,0
شادرخ,0
صانع,0
قربان بخت,0
صفامحمد,0
خضرلله,0
بی بی طاهره,1
فرزین مهدی,0
رازق,0
توحیده,0
ییژن,0
سراج اله,0
ناظر,0
شمیل,0
عبدالدنیا,0
گیتا,1
زینل عابدین,1
اوکتای,1
ایمور,0
گودرز,0
غبدالرضا,0
پریسما,1
بابه ملا,0
عراز طاغن,0
ساری اقا,0
تقان مراد,0
علی رحمت,0
خیرالاه,0
صنم گل,1
امیر سهیل,0
آدینه قلی,1
ای تقر خانم,1
ایماء,1
شیر الدین,0
شوکا,1
مریضه,1
نور پسند,1
عیوت الله,0
بی بی زهرا,1
بی بی ریحانه,1
فراهی,0
پیسا,1
ملیناز,1
زیا,0
اصلی,0
رفعت,1
مهراج,0
گل حسن,0
میرزعلی,0
شیر خان,0
سرمعلی,0
داودبخش,0
عجب گل,1
محبویه,1
سحرگل,1
ابصلت,0
علم اله,0
قول جان,1
خنانه,1
خدابخش,0
عبدالر ضا,0
مشمت,0
قدیمعلی,0
عزعز,0
فرنسا,1
رفیا,0
حسین ر,0
آدینه حسن,0
للبخش,0
اشرف علی,0
فاطمه سلطان,1
فقیرمحمد,0
صاحبه,1
حجن اله,0
میرکاوه,0
گل اندام ال,1
انجی,0
فاظل,1
محمد جمشید,0
لیلی,1
ایل خان,0
قیدار,0
ویعاد,0
محمدمهدی,0
زهر,0
مهراذین,1
راحمه,1
یونس,0
میر مسعود,0
عبدالقیاس,0
مژگام,1
عبدالا مبر,0
کیقباد,0
نصره,0
عطا الرحمن,0
یلا,0
شرارره,1
سحین,1
دالیا,0
عبدل غیوب,0
حجعفر,0
ارج,0
رحمتاله,0
توحیدی,0
سعید رمضان,0
شرنگ,0
بی بی زهره,1
انا قلیچ,1
شاهباجی,0
ثزیا,1
عبدالغنی,0
محمود خ,0
علی مهدی,0
یحبی,0
احیا قلی,0
ملت علی,0
گل تاج,1
فزاد,0
موسی ارضا,0
محدثه,0
بدیعه,0
پوژیا,0
امیرساسان,0
محمدارشد,0
مبینه,1
کیهان,0
فرخ	اله,0
علی پاشا,0
نیکزاد,0
مجمود,0
آتوسا,1
توحدی,0
حلیمه,1
موعود,0
آبان,0
عزری,1
احیا,0
شقاق,1
صدراقا,0
سا ناز,1
فرخ بی بی,0
حسین قلی,0
رامیه,0
هیجلر,0
یمن گل,1
عبدل حسین,0
وح آ,0
خانم خیر,1
مهر بانو,1
خنم ننه,1
سلیمه,1
ساعد,0
خدامعلی,0
انور الزمان,0
عصام,0
ذینت,0
ماه خاتون,1
بهین,1
تاج الدین,1
ماشاء الله,0
اعظیم,1
مهر ناز,1
ایدینگ,0
اولیا,0
کریم آقا,0
متین,0
درمانه,0
ثمره,1
محمد ذضا,0
علی مدت,0
فخر نساء,1
عبدالمناف,0
میر نادر,0
میر زین العابدین,0
عذت,0
محمد یادگار,0
عدیله,1
میرزایی,0
معزالدین,0
روف,0
شهرام ع,0
ارنیا,1
اصغر علی,0
حاج بانو,1
سایم,0
فرزادین,0
عبدال خالق,0
قربانعلی,0
محمد جمال,0
اضر,0
صحرا,1
زنب,0
ممدتقی,0
نماز,1
پناهعلی,0
سعدی,0
همریا,1
شمسعلی,0
ولی الله,0
یازمحمد,0
حدیث ال,1
عزتعلی,0
امیرکبیر,0
عین الدن,0
ابراخیم,0
گل پاره,1
رهبرعلی,0
عطیه الله,0
هاییده خانم,1
کوه نشین,0
ماه نوش,1
شرف نسا,1
دربان,0
ام النین,1
فاضله,1
الساء,1
فروغ زمان,1
شهرضا,0
مه رخ,1
اسددالله,0
سین,1
بوته,0
مادر,0
تقان بردی,0
فیضعلی,0
پانیز,1
اروند,0
عباسغلی,0
تکز,0
کشمند,0
عبدالعارف,0
صمید,1
فسیح,0
اسغر,0
میرمرسل,0
صاحب,1
عمران,0
زرهام,1
محرم بانو,1
عبدالمید,0
پاوان,0
منوجهر,0
مبارک بانو,1
ریه,1
بسمه اله,0
افراهیم,0
قاىر,0
مهین بس,1
دیدار علی,0
محیط,0
کیافر,0
ابرنیق,0
اقا جان,0
اسدله,0
کماالدین,0
صالحه,1
میر بیژن,0
حسیتعلی,0
غفارزاده,0
گل قاید,1
نسیرن,1
علی مرد,0
لعبت,1
سلطانمرد,0
تیمور تعنه,0
بی بی هادیه,1
باغداگل,1
فولاد,0
برات محمد,0
گلقید,1
ناذدار,0
دهنز,0
دستگیرعلی,0
رحمان قلی,0
اشرف السدات,1
زرین تاج,1
امیر سینا,0
محمد رصا,0
قابیل,0
عبد الواسع,0
فرضع,0
تاجبخش,0
سهید محمد,0
اسهق,0
ظاهر,1
بقا,0
محمد غلام,0
اید,0
امیه,1
فراندوخت,1
گلوریا,1
آسه,0
مانده علی,0
ویکتور,0
علی اله,0
جان ننه,1
قوبان,0
میر نجف,0
فرانکک,1
میر رحمن,0
علی راس,0
بی بی روقیه,1
مژکان,1
سورا,1
قربا نعلی,0
بنفشه,1
شراگیم,0
بالاگل,1
فایز,0
سمیرا میس,1
علی منصور,0
قدرالله,0
میربگ,0
شمس ال,0
بنهور,1
فضیلت,1
عبد الصادق,0
سورج,0
علیجان,0
زرین,1
حاجی بابا,0
حاجیحسین,0
پاک نهاد,0
دان انار,1
پیرولی,0
سعیدرضا,0
شیر آقا,0
بهارلو,1
شهخرام,0
عبدالقیوم,0
سیاماک,0
بالا اقا,0
محسن علی,0
شفق,0
عراز علی,0
حالتقلی,0
خوشید,1
مهرش,1
طیب اله,0
مانا,1
خیر اله,0
اله الدین,0
بانو باجی,1
ساندی,0
نورگل,0
غزیزه,0
جلا الد ین,0
فرشنه,1
لزگین,1
هنیسه,1
گیلرا,1
میر صابر,0
گلابتون,1
میررشید,0
محمدکریم,0
فکر علی,0
سریدا,0
برسین,0
مطاب,0
گنار,1
خدرمحمد,0
آماتیا,0
شهیریار,0
مهرفر,0
گلاب,1
شادپور,0
عبدالآزاد,0
حبیبیه,1
اعظم رحیم,1
عشرت الملوک,0
طلحه,0
فرجالله,0
قاردا شعلی,0
عیدمحمد,0
ازبرعلی,0
آی لر,1
ملکه بی بی,1
آیر نیان,1
عطا قربان,0
محمدامین,0
امین اله,0
تاج الرجال,1
تیمو ر,0
امیراسد,0
محمد ابراهیم,0
اوجان,1
یمانه,1
بهباز,1
سحرنا,1
سیاه محمد,0
تعیم,0
خدا نظر,0
خوشنود,1
کمک,0
سیفی,0
نوروز قلی,0
پرویز علی,0
همزه,0
افیک,0
کانگ,0
تروسکه,1
مرزه,1
سادون,1
حواد,0
پیره خانم,0
لازم,1
زینب بانو,1
کشسب بانو,1
شکیبه,1
ربیع الله,0
حمدله,0
حفیض,0
برار خاص,0
امیرآقا,0
چناره,1
مجتبی حسین,0
سیلمان,0
یلسر,0
محمد جمعه,0
میرتوران,0
سرداغر,0
تک ناز,0
محمد طاها,0
ریحانعلی,0
گلاله,1
حاج برات,0
عب دا لباقی,0
مه لغا,1
صنبر,1
صبحی ناز,1
عبدالمنان,0
شهربتنو,1
ولی الدین,0
ربابه بیگم,1
حامیل,0
مهوند,0
اصول الدین,0
می گل,1
رنگینه,1
گل خان,1
سده فاطمه,1
عبدالعباد,0
شورا,1
پاپل,0
محمد فهیم,0
عبدراله,0
حمد,0
پرنوش,1
پری خانم,1
نا یب,0
قام,0
مدیحه,1
شیبدا,0
مشهدمحمد,0
تاقان دوردی,0
حکیمداد,0
رجب بردی,0
آرزی گول,1
سروین,1
نیره خانم,1
اغول تاج,1
آنه گلدی,1
کبدی,1
موذن,0
مهتر,1
عزت الل,0
آناددی,1
کریم الله,0
بابامراد,0
غرت اله,0
باقر بیگ,0
اتکه,0
نوروز محمد,0
عبدالکریم قاسم,0
امسر حسین,0
گیتی,1
چاوز,0
مرضیه ال,1
سفیر,0
نامدار,0
مشجر,0
میر عبد الله,0
ظفرالله,0
درویش محمد,0
عبدالواسع,0
اتوز قلی,0
کمند,1
رحمیه,1
عالم بهای,1
میری,0
رعده,0
عزیرخانم,0
اراز محمد,0
ماهم,1
شه جان,1
مهر داد,0
طاهعره,1
عظیمه ال,0
رادریس,0
میرفخار,0
عدل,0
طلایه,1
جلاله,1
زاید,0
عبداللهع,0
پویان,0
مجتب,0
امیرحسام,0
کا زیوه,0
صید حسن,0
داداشی,0
شکر علی,0
نصیرالدین,0
عبدالمولود,0
هرمینه,0
فرضال,0
عبدل رحیم,0
ضهربانو,1
اقلیه,1
صاد,0
عبدلرشید,0
فیروز علی,0
جهان آقا,0
انصار,0
لوء لوء,1
فرنما,0
محمد ناظر,0
عل ی اصغر,0
ظفز,0
گران ناز,1
نیب الله,0
سلب ناز,1
سدمحمدتق,0
محمد داراب,0
محمدصدیق,0
حلیمه بیگم,1
کاموس,0
عبدالغدیر,0
حورا,0
عبدالصمد,0
آباد,0
صاحاب,0
دلاویز,0
خاتون,1
عمصت,1
پیر مراد,0
زر بانو,1
نذهت,0
آقانور,0
نیازقلی,1
محمد ریوف,0
مرادحاصل,0
گلشنعلی,1
معظمه,1
رهادک,0
حجت	الاه,0
محمود جواد,0
بینا,0
فدیله,1
درخاتون,1
روژان,1
ملوک تاج,1
شاگر,0
روح اته,0
وفاء,0
به پور,0
همزار,1
بهالدین,1
عبدل فرهاد,0
یوحنا,0
روحنگیز,1
شهنازال,1
سجان,0
عبدلمحمد,0
سلبمان,0
ابراهیم,0
توبا نیاز,0
محمدجلیل,0
میر عسکر,0
ماده,1
احمده,1
ساعته,0
خیرالنسا,1
ناجی,0
حسا م,0
ننه خانم,1
دلنیا,0
سرمست,0
بهرام سلطان,0
تهران,0
میر ذاکر,0
اماموردی,0
خناو,1
قانمه,1
مطهری,0
عمه لیلا,1
وای الله,0
زبیع الله,0
خدا پرست,0
میر شمس الدین,0
سپر,0
بایرامعلی,0
هزار گلی,1
میکا ییل,0
ماهروزه,1
ثریا السادت,1
شاهدوخت,1
شهسوار,0
طالیا,0
سلیم,0
عبالعظیم,0
میر شعیب,0
فاعزه,1
جوانمرد,0
نبعه,0
ارجلی,0
سهراب علی,0
سمانی,1
ا لشان,0
نسیا,1
محمد زاکر,0
محمد قاسم,0
شکوه اعظم,1
عباسعلی حسین,0
هبیر,0
میرسجاد,0
فزه,1
نادیا,1
گل احمد,0
گل رویا,1
حریر,0
شوا,0
صمسام,0
جاتعلی,0
خلیل مراد,0
وحیده,1
راضه,1
لغت,0
علیباز,0
نادی,0
صیدیقه,1
وحدیه,0
حاکم,0
یدلله,0
محمد سقراط,0
صفی اله,0
عبالغنی,0
مینو,1
یاز محمد,0
کوهرشاد,1
متاب,1
نورالامین,0
غرح ناز,1
ولی محمد,0
میرمهدی,0
فتتاح,1
امیر فرخ,0
علنقی,0
نساء ال,1
فریا,0
توگل,0
رونیز,1
عبدالزهرا,0
ارشیر,0
روبخیر,0
ازنعلی,0
امیرسینا,0
میرشکور,0
سوید,0
فتحلعی,0
فرزنده,1
اسفنددیار,0
عرب علی,0
رمیز,0
قدیم,0
عیدی محمد,0
حاج خانوم,1
نعمت دین,0
بسه,1
وحدت,0
نگیسا,0
حاج ماشاالله,0
تاج آفرین,1
هیام,0
اراض محمد,0
حافضعلی,0
فرخ دولت,0
لامعلی,0
ابابکر,0
رکن الدین,0
عین الله,0
قوچعلی,0
مجید علی,0
خداموردی,0
زری بیگلم,1
افنان,1
امیر خسرو,0
التفات,1
یترا,0
مائده,1
زعید,0
گلانتون,1
اوغولور,1
عاجی,1
روز,0
شاه زبان,0
میراب,0
بی بی صفورا,1
آنا گلدی,1
خداپرست,0
پیمانعلی,0
هژبر,0
خرالی,0
کفیات,0
کمیره,1
کیوانه,0
فاطمی,1
ماهکان,1
افلاطون,0
لبراهیم,0
حبی,0
علی او سط,0
مفتح,0
میر کیوان,0
بیژنگ,0
سلام ا له,0
بن,0
آزرو,1
میرداد,0
نعمت الله,0
گیلانه,1
هشیار,0
فقیر محمد,0
صبحه نسا,1
رحیم,0
فاروقه,0
عبد الخلیل,0
مرادگلدی,0
ازادعلی,0
مه تاج,1
الیلس,1
مرد محمد,0
کاکه عزیز,0
عطاب,0
اراز تاج,1
مسن,0
نواب پاکرو,0
وریشه,0
میر رضی,0
جومی,0
ابویکر,0
بسماله,0
جوادعلی,0
قسمت علی,0
چاوره,0
صورا,1
امیر سجاد,0
قرداش علی,0
مرداد,0
الهلم,0
ریحانه ال,1
نبما,0
مسیحا,0
دهیه,0
خانم رقیه,1
محمدبخش,0
امیرسبحان,0
ماه,1
سنوش,1
عبدالصدیق,0
فعیمه,1
ابوالحسن,0
جهان نیک,0
سرفناز,1
ضیاوالحق,0
لیالا ال,1
کودشت,0
زال محمد,0
نسای,1
فاطی,1
امیرحجت,0
رمزعلی,0
سولمز,1
آنه بخت,1
رمند,0
نریمتن,0
بصیراله,0
حجتی,0
علی عسگر,0
محمددردی,0
فاتمه,1
سبحان وردی,0
سامبره,0
پیکر,0
دیانت,1
محامد,0
قاضی,0
نجیب,0
مختار علی,0
خوشروان,1
قبله علی,0
خسرو خان,0
ذبیحاله,0
تاشجان,1
ثمانه,1
راضییه,1
شهربانو,1
بی بی صدیقه,1
ماهره,1
دانش,0
شکوفه,1
بیاض علی,0
رکسنا,1
ها تف,0
میناز,1
فروخ,1
مامال,0
افسر,1
فیض اله,0
منظم,0
روفیاء,0
گلایور,1
عبداحمید,0
یر اقا,0
صحرابگ,0
شراب الدین,0
ولش,0
مکه,1
ممحمدعلی,0
صفر مراد,0
ماهی طلا,1
صدیقی,1
بنوشه,1
گل بیا,1
ظهر الدین,0
مهردخت,1
فراب,0
افروزپری,1
نظری,1
میرودود,0
ماندا,1
شمالی,0
شروان,0
محمد بابا,0
حیدرقلی,0
امر حسین,0
اکید علی,0
ما هبس,1
عراز بخت,1
ناصرچ,0
نفیسه ال,1
سالیان,1
معسود,0
سعید مجید,0
حمزء,0
ظابط علی,0
کامیاد,0
فریاد,0
مهناذ,1
گلسا,1
یوییل,0
سعاه,0
غیاث الدین,0
طیار,0
قربت,0
سلاله,1
علم ناز,1
غلامرض,0
سبنا,0
کییان,0
چوچی,0
گرجی,0
رزقیه,1
چق علی,0
صفتر,0
علی حجت,0
ماندا نا,1
نوالد ین,0
محدث,0
کورو,0
عادل شاه,0
کابیز,0
پیرعلی داد,0
فروردین,0
مسطومه,1
نفیس,0
متو,0
حیمد رضا,0
عشرت بانو,0
تاج,1
محمد علی,0
ولایت,0
صراحی,1
سوفیا,1
جنگیه,1
حبیب لله,0
قاهره,1
مینا یه,1
زبیح الاه,0
آدینه بردی,1
اقای رمزی,0
برهاد,0
قادیر,0
نظر علی,0
نوبهار,0
رجب علی,0
نوچهر,0
نگاه,0
تتمان,0
ایدان,0
قربتعلی,0
محمود الله,0
ملاجان,0
اله نور,0
صغری خاتون,1
زهرادخت,1
ور محمد,0
اقدسی,1
سیم زرخانم,1
سمیرال,1
هاشم,0
مراد بخش,0
خدای رحم,0
نظر حاجی,0
امیر کبیر,0
محمد ضاهر,0
ممتاز,1
سحره,1
حوا خاتون,1
جعفرصادق,0
منیج,0
کادر,0
میر فراهم,0
ابرتهیم,0
ایمان الدین,0
همیون,0
هانا,1
قادی,0
علایی,0
محمد امبن,0
بیبی صغری,1
اشراف,1
سراوانی,0
صید جبار,0
حمیدر رضا,0
فاطمه ا ل,1
محمد اردلان,0
حین,0
یار محمد,0
صیاد الله,0
سرو ناز,1
آیسن,1
علاسعلی,0
اقا یار,0
معین,0
حجت الله,0
ام هانی,1
چیکدم,0
بادعلی,0
کاندیش,0
گل آیم,0
مجیب الله,0
براعزیز,0
